# total_molecules: 123007215
bit_i,bit_j,count,fraction,expected_fraction,pmi
392,2890,433,0.00000352,0.00002415,-2.778319
2890,3512,487,0.00000396,0.00002716,-2.778220
239,2862,1358,0.00001104,0.00007572,-2.777853
729,3950,398,0.00000324,0.00002219,-2.777732
729,1127,405,0.00000329,0.00002258,-2.777619
3228,3298,293,0.00000238,0.00001633,-2.777485
3298,3889,154,0.00000125,0.00000858,-2.777332
1218,2760,415,0.00000337,0.00002313,-2.777257
941,1596,205,0.00000167,0.00001142,-2.777233
775,3508,2986,0.00002427,0.00016640,-2.777097
1246,1755,603,0.00000490,0.00003360,-2.777041
239,1036,1124,0.00000914,0.00006263,-2.777029
239,3319,487,0.00000396,0.00002713,-2.776600
2890,3582,295,0.00000240,0.00001643,-2.776497
775,3641,714,0.00000580,0.00003976,-2.776205
524,3298,412,0.00000335,0.00002294,-2.776162
1211,2575,655,0.00000532,0.00003647,-2.775710
377,2890,204,0.00000166,0.00001136,-2.775545
1903,3298,346,0.00000281,0.00001926,-2.775436
410,2890,472,0.00000384,0.00002627,-2.775323
481,2890,289,0.00000235,0.00001608,-2.775022
1755,2683,1375,0.00001118,0.00007651,-2.774969
1619,2969,483,0.00000393,0.00002687,-2.774784
864,1569,3346,0.00002720,0.00018611,-2.774406
1558,3490,518,0.00000421,0.00002879,-2.773343
239,3039,1603,0.00001303,0.00008909,-2.773285
137,3185,313,0.00000254,0.00001739,-2.772753
112,1619,690,0.00000561,0.00003829,-2.771042
729,3045,904,0.00000735,0.00005015,-2.770588
685,2890,314,0.00000255,0.00001741,-2.770220
2179,3775,889,0.00000723,0.00004925,-2.768664
137,1755,888,0.00000722,0.00004919,-2.768607
1558,3228,367,0.00000298,0.00002032,-2.767793
729,3615,418,0.00000340,0.00002314,-2.767682
1554,3298,285,0.00000232,0.00001578,-2.767551
1037,2862,784,0.00000637,0.00004339,-2.767030
729,3216,1826,0.00001484,0.00010103,-2.766834
1619,2716,1360,0.00001106,0.00007524,-2.766635
1755,3343,419,0.00000341,0.00002318,-2.766633
1755,1792,1365,0.00001110,0.00007550,-2.766375
729,1518,2470,0.00002008,0.00013661,-2.766252
478,1151,1337,0.00001087,0.00007394,-2.766031
729,766,2225,0.00001809,0.00012303,-2.765934
1302,1861,2319,0.00001885,0.00012823,-2.765918
864,981,8143,0.00006620,0.00045010,-2.765354
1558,2905,1452,0.00001180,0.00008025,-2.765115
291,1619,1127,0.00000916,0.00006227,-2.764771
29,239,7669,0.00006235,0.00042366,-2.764537
387,775,2497,0.00002030,0.00013793,-2.764390
593,3298,229,0.00000186,0.00001265,-2.764055
1596,2922,604,0.00000491,0.00003335,-2.763946
579,3811,398,0.00000324,0.00002198,-2.763913
170,3407,1226,0.00000997,0.00006769,-2.763769
158,239,3028,0.00002462,0.00016713,-2.763284
1123,3041,355,0.00000289,0.00001959,-2.763202
1896,2575,273,0.00000222,0.00001507,-2.763188
294,3298,648,0.00000527,0.00003576,-2.762922
2389,3502,3495,0.00002841,0.00019284,-2.762790
1558,2196,415,0.00000337,0.00002290,-2.762766
2033,2890,3803,0.00003092,0.00020981,-2.762589
1302,3096,869,0.00000706,0.00004793,-2.762312
729,1003,797,0.00000648,0.00004395,-2.761904
523,864,496,0.00000403,0.00002734,-2.761228
292,1619,1016,0.00000826,0.00005600,-2.761225
1106,3298,327,0.00000266,0.00001802,-2.760821
1907,3961,957,0.00000778,0.00005273,-2.760809
3234,3718,1135,0.00000923,0.00006251,-2.760204
1997,2388,218,0.00000177,0.00001200,-2.759850
1558,2810,989,0.00000804,0.00005445,-2.759630
775,2091,7775,0.00006321,0.00042803,-2.759548
273,775,2718,0.00002210,0.00014961,-2.759326
2890,3209,159,0.00000129,0.00000875,-2.759176
1684,3463,444,0.00000361,0.00002444,-2.759068
1218,1291,630,0.00000512,0.00003467,-2.758923
2890,3830,218,0.00000177,0.00001199,-2.758711
239,3718,2125,0.00001728,0.00011687,-2.758067
1755,2032,1412,0.00001148,0.00007764,-2.757761
729,1221,3198,0.00002600,0.00017580,-2.757407
197,1192,2805,0.00002280,0.00015413,-2.756841
3298,3589,230,0.00000187,0.00001264,-2.756742
775,3014,1330,0.00001081,0.00007306,-2.756469
729,1790,343,0.00000279,0.00001884,-2.756450
1793,2736,251,0.00000204,0.00001378,-2.756043
2890,2999,135,0.00000110,0.00000741,-2.755705
729,3464,3602,0.00002928,0.00019773,-2.755415
239,468,1586,0.00001289,0.00008705,-2.755250
1755,1899,893,0.00000726,0.00004900,-2.754702
593,2575,335,0.00000272,0.00001838,-2.754688
2416,3039,1487,0.00001209,0.00008156,-2.754238
318,3234,536,0.00000436,0.00002939,-2.753806
375,1619,535,0.00000435,0.00002934,-2.753760
1755,4055,864,0.00000702,0.00004737,-2.753748
864,3676,494,0.00000402,0.00002708,-2.753552
395,2890,230,0.00000187,0.00001260,-2.752972
2863,3282,1455,0.00001183,0.00007972,-2.752590
593,3476,1018,0.00000828,0.00005577,-2.752536
1857,2890,308,0.00000250,0.00001687,-2.751797
2129,3298,329,0.00000267,0.00001801,-2.751499
1755,4072,832,0.00000676,0.00004554,-2.751211
216,729,9440,0.00007674,0.00051667,-2.751122
729,1695,737,0.00000599,0.00004033,-2.751026
1458,3961,615,0.00000500,0.00003366,-2.750939
775,828,1392,0.00001132,0.00007617,-2.750881
468,2890,983,0.00000799,0.00005379,-2.750790
863,3555,633,0.00000515,0.00003463,-2.750599
2755,2890,399,0.00000324,0.00002182,-2.750256
239,2414,13332,0.00010838,0.00072917,-2.750099
729,2632,1261,0.00001025,0.00006890,-2.748577
775,802,7117,0.00005786,0.00038878,-2.748368
2778,3039,255,0.00000207,0.00001393,-2.748073
330,2119,236,0.00000192,0.00001289,-2.748058
775,2751,3033,0.00002466,0.00016558,-2.747421
1291,3298,267,0.00000217,0.00001458,-2.747356
579,779,241,0.00000196,0.00001315,-2.747248
1037,1596,582,0.00000473,0.00003177,-2.747199
1755,2852,1402,0.00001140,0.00007653,-2.747195
1125,1755,533,0.00000433,0.00002909,-2.747113
1755,2172,304,0.00000247,0.00001659,-2.747050
70,1684,511,0.00000415,0.00002788,-2.746650
163,3430,268,0.00000218,0.00001462,-2.746569
605,1619,1297,0.00001054,0.00007075,-2.746369
828,1558,526,0.00000428,0.00002867,-2.745302
1596,3277,223,0.00000181,0.00001216,-2.745193
1111,1619,446,0.00000363,0.00002430,-2.744709
775,974,5245,0.00004264,0.00028575,-2.744502
2153,3182,681,0.00000554,0.00003710,-2.744335
330,2481,89,0.00000072,0.00000485,-2.743705
2575,2833,391,0.00000318,0.00002129,-2.743657
729,2296,1521,0.00001237,0.00008278,-2.743047
125,864,837,0.00000680,0.00004554,-2.742613
729,3844,1904,0.00001548,0.00010358,-2.742434
729,3150,368,0.00000299,0.00002002,-2.742279
1287,1755,524,0.00000426,0.00002850,-2.741859
1755,2327,1112,0.00000904,0.00006046,-2.741656
239,1569,2354,0.00001914,0.00012798,-2.741491
3541,3648,123,0.00000100,0.00000669,-2.741317
801,3648,493,0.00000401,0.00002679,-2.740742
729,2116,571,0.00000464,0.00003101,-2.739822
1619,3761,290,0.00000236,0.00001575,-2.739544
1169,2890,600,0.00000488,0.00003256,-2.739003
36,3039,362,0.00000294,0.00001964,-2.738517
1558,2796,284,0.00000231,0.00001540,-2.738168
720,775,3186,0.00002590,0.00017279,-2.737942
330,2022,195,0.00000159,0.00001057,-2.737587
775,1362,3748,0.00003047,0.00020320,-2.737416
1596,2086,574,0.00000467,0.00003111,-2.737014
1376,3298,136,0.00000111,0.00000737,-2.736641
411,3915,295,0.00000240,0.00001598,-2.736631
1684,3047,351,0.00000285,0.00001901,-2.736219
864,2561,508,0.00000413,0.00002751,-2.735667
2575,3830,198,0.00000161,0.00001072,-2.735641
583,3298,268,0.00000218,0.00001451,-2.735419
1755,3211,277,0.00000225,0.00001499,-2.735093
1755,2272,980,0.00000797,0.00005304,-2.734961
255,1218,326,0.00000265,0.00001764,-2.734863
1684,3783,363,0.00000295,0.00001964,-2.734738
3185,3648,312,0.00000254,0.00001688,-2.734706
1558,2809,153,0.00000124,0.00000828,-2.734204
25,3961,1884,0.00001532,0.00010191,-2.734200
1755,2487,399,0.00000324,0.00002158,-2.733842
1543,2863,1580,0.00001284,0.00008545,-2.733837
1755,3966,1235,0.00001004,0.00006677,-2.733472
2890,3296,269,0.00000219,0.00001454,-2.732598
729,800,3745,0.00003045,0.00020235,-2.732575
857,2575,476,0.00000387,0.00002571,-2.732145
404,775,2730,0.00002219,0.00014738,-2.731291
1619,2289,2677,0.00002176,0.00014449,-2.731052
909,3961,490,0.00000398,0.00002644,-2.730591
729,3670,391,0.00000318,0.00002109,-2.730121
906,1558,359,0.00000292,0.00001936,-2.729656
196,863,219,0.00000178,0.00001180,-2.729097
1619,2235,381,0.00000310,0.00002053,-2.728751
395,2863,437,0.00000355,0.00002355,-2.728640
729,1967,457,0.00000372,0.00002462,-2.728487
1755,2641,789,0.00000641,0.00004251,-2.728431
306,3298,231,0.00000188,0.00001244,-2.727334
739,864,857,0.00000697,0.00004614,-2.727259
1795,3178,422,0.00000343,0.00002271,-2.726819
1755,2630,963,0.00000783,0.00005182,-2.726691
729,2791,875,0.00000711,0.00004709,-2.726685
1031,1619,648,0.00000527,0.00003487,-2.726547
863,2175,452,0.00000367,0.00002432,-2.726386
2890,4005,527,0.00000428,0.00002834,-2.725828
1785,3039,627,0.00000510,0.00003372,-2.725768
239,1364,1418,0.00001153,0.00007625,-2.725583
757,1619,1453,0.00001181,0.00007811,-2.725130
1619,2602,1339,0.00001089,0.00007198,-2.725125
1619,1990,1122,0.00000912,0.00006030,-2.724932
1619,3544,349,0.00000284,0.00001876,-2.724921
1505,3039,535,0.00000435,0.00002875,-2.724691
1474,1596,115,0.00000093,0.00000618,-2.724507
528,2890,339,0.00000276,0.00001821,-2.724489
1619,2413,540,0.00000439,0.00002901,-2.724387
251,1959,1841,0.00001497,0.00009890,-2.724185
775,3062,2118,0.00001722,0.00011377,-2.724120
2756,2890,715,0.00000581,0.00003841,-2.724073
1619,1681,850,0.00000691,0.00004564,-2.723438
1619,3968,579,0.00000471,0.00003108,-2.723062
1569,2716,2054,0.00001670,0.00011023,-2.722726
1755,3685,394,0.00000320,0.00002114,-2.722390
1684,2027,371,0.00000302,0.00001990,-2.722217
1269,3775,835,0.00000679,0.00004479,-2.722164
762,1755,637,0.00000518,0.00003417,-2.721966
995,3298,177,0.00000144,0.00000949,-2.721702
1211,2725,1647,0.00001339,0.00008831,-2.721405
729,2411,533,0.00000433,0.00002857,-2.720805
2706,2890,553,0.00000450,0.00002963,-2.720645
775,2269,1305,0.00001061,0.00006993,-2.720593
2491,3961,375,0.00000305,0.00002009,-2.720294
11,1755,1884,0.00001532,0.00010091,-2.719956
36,2890,264,0.00000215,0.00001414,-2.719423
113,1619,824,0.00000670,0.00004411,-2.719196
1755,2139,1024,0.00000832,0.00005482,-2.719122
1755,1817,644,0.00000524,0.00003447,-2.719089
1669,2890,560,0.00000455,0.00002997,-2.718938
1755,2143,1516,0.00001232,0.00008114,-2.718799
1997,3389,284,0.00000231,0.00001520,-2.718500
1132,3298,332,0.00000270,0.00001776,-2.718326
782,3961,1722,0.00001400,0.00009212,-2.718243
818,1218,597,0.00000485,0.00003193,-2.717905
729,3283,1044,0.00000849,0.00005583,-2.717778
531,1684,196,0.00000159,0.00001048,-2.717644
1684,3961,723,0.00000588,0.00003866,-2.717486
1619,3891,541,0.00000440,0.00002892,-2.717208
403,729,1050,0.00000854,0.00005611,-2.716576
1812,3298,166,0.00000135,0.00000887,-2.716485
1133,3981,311,0.00000253,0.00001661,-2.716163
891,1684,189,0.00000154,0.00001010,-2.716051
1997,2185,322,0.00000262,0.00001720,-2.715884
237,239,3693,0.00003002,0.00019723,-2.715729
1755,3448,828,0.00000673,0.00004421,-2.715527
1619,3923,450,0.00000366,0.00002403,-2.715391
816,1755,277,0.00000225,0.00001478,-2.714848
1044,1619,519,0.00000422,0.00002770,-2.714825
3298,3724,131,0.00000106,0.00000699,-2.714657
729,2033,5240,0.00004260,0.00027959,-2.714439
70,1558,349,0.00000284,0.00001862,-2.714291
330,2142,245,0.00000199,0.00001307,-2.714288
729,2318,995,0.00000809,0.00005308,-2.714228
741,3961,322,0.00000262,0.00001717,-2.713577
2451,2890,689,0.00000560,0.00003673,-2.713237
1938,3475,1133,0.00000921,0.00006040,-2.713233
1444,3552,19989,0.00016250,0.00106466,-2.711856
1558,2142,424,0.00000345,0.00002258,-2.711811
294,1267,3806,0.00003094,0.00020265,-2.711376
864,1755,3229,0.00002625,0.00017187,-2.710943
729,3277,352,0.00000286,0.00001873,-2.710784
1211,3499,664,0.00000540,0.00003534,-2.710764
2390,3961,856,0.00000696,0.00004555,-2.710632
775,3982,3060,0.00002488,0.00016282,-2.710411
3182,3452,274,0.00000223,0.00001458,-2.710253
2360,2890,558,0.00000454,0.00002968,-2.709852
1428,2890,483,0.00000393,0.00002569,-2.709828
1755,2010,705,0.00000573,0.00003750,-2.709803
2126,2687,525,0.00000427,0.00002792,-2.709801
775,2032,1610,0.00001309,0.00008562,-2.709607
239,1091,1463,0.00001189,0.00007780,-2.709577
2890,3205,243,0.00000198,0.00001292,-2.709439
1399,2683,1714,0.00001393,0.00009113,-2.709238
3463,3982,811,0.00000659,0.00004312,-2.709202
775,2323,1880,0.00001528,0.00009995,-2.709201
1619,2048,215,0.00000175,0.00001143,-2.708740
1974,2890,217,0.00000176,0.00001153,-2.708674
1684,1868,490,0.00000398,0.00002604,-2.708513
629,3182,1654,0.00001345,0.00008788,-2.708240
2179,2890,967,0.00000786,0.00005138,-2.708239
1143,2890,452,0.00000367,0.00002400,-2.707634
775,1224,7580,0.00006162,0.00040241,-2.707153
1211,1477,1131,0.00000919,0.00006004,-2.707095
618,3961,692,0.00000563,0.00003673,-2.706790
239,530,698,0.00000567,0.00003705,-2.706760
381,1558,707,0.00000575,0.00003752,-2.706631
1558,4025,528,0.00000429,0.00002802,-2.706623
1635,3039,302,0.00000246,0.00001603,-2.706488
606,3961,265,0.00000215,0.00001406,-2.706329
1596,3354,222,0.00000180,0.00001178,-2.706163
2890,3974,253,0.00000206,0.00001342,-2.706042
1684,4020,653,0.00000531,0.00003464,-2.705858
775,835,1987,0.00001615,0.00010536,-2.705370
2179,2874,472,0.00000384,0.00002503,-2.705309
1558,2560,368,0.00000299,0.00001951,-2.705090
2557,2890,307,0.00000250,0.00001627,-2.704661
1755,1758,369,0.00000300,0.00001955,-2.704467
3039,3859,554,0.00000450,0.00002933,-2.703315
1619,1770,615,0.00000500,0.00003256,-2.703080
2575,3299,301,0.00000245,0.00001593,-2.702930
239,1938,1003,0.00000815,0.00005309,-2.702809
599,2561,431,0.00000350,0.00002281,-2.702555
942,3298,187,0.00000152,0.00000990,-2.702507
729,3577,1595,0.00001297,0.00008440,-2.702477
863,2729,157,0.00000128,0.00000831,-2.702301
599,2113,999,0.00000812,0.00005286,-2.702266
107,3298,370,0.00000301,0.00001957,-2.701438
1838,2890,215,0.00000175,0.00001136,-2.700616
1755,3338,1023,0.00000832,0.00005406,-2.700444
775,3478,1129,0.00000918,0.00005965,-2.700279
729,757,1446,0.00001176,0.00007640,-2.700206
1755,3011,929,0.00000755,0.00004908,-2.700112
211,775,1081,0.00000879,0.00005710,-2.699785
1755,1912,1594,0.00001296,0.00008419,-2.699687
1619,3478,757,0.00000615,0.00003998,-2.699686
1269,2561,261,0.00000212,0.00001378,-2.699614
1619,3898,458,0.00000372,0.00002419,-2.699598
729,2327,828,0.00000673,0.00004371,-2.699111
593,1676,294,0.00000239,0.00001551,-2.697885
775,1079,1397,0.00001136,0.00007368,-2.697765
47,2916,235,0.00000191,0.00001239,-2.697504
775,1085,891,0.00000724,0.00004698,-2.697337
128,1755,772,0.00000628,0.00004069,-2.696859
4,729,621,0.00000505,0.00003272,-2.696439
775,3864,10856,0.00008825,0.00057188,-2.695973
775,2609,561,0.00000456,0.00002955,-2.695837
1218,1343,699,0.00000568,0.00003682,-2.695715
579,1211,348,0.00000283,0.00001833,-2.695489
1619,2003,354,0.00000288,0.00001864,-2.695384
156,1218,372,0.00000302,0.00001959,-2.695334
775,879,6199,0.00005040,0.00032636,-2.695092
1218,4041,4129,0.00003357,0.00021736,-2.694983
2890,3406,461,0.00000375,0.00002427,-2.694878
1543,3961,740,0.00000602,0.00003895,-2.694830
775,1049,5788,0.00004705,0.00030464,-2.694693
1852,2922,485,0.00000394,0.00002552,-2.694550
599,1003,1223,0.00000994,0.00006436,-2.694426
2209,3961,160,0.00000130,0.00000842,-2.694261
775,1466,1532,0.00001245,0.00008060,-2.694192
311,1755,948,0.00000771,0.00004986,-2.693724
112,1755,985,0.00000801,0.00005180,-2.693623
1178,3039,349,0.00000284,0.00001835,-2.693594
729,1591,412,0.00000335,0.00002167,-2.693492
1755,3863,815,0.00000663,0.00004283,-2.692575
3703,3961,227,0.00000185,0.00001193,-2.692501
1619,3463,553,0.00000450,0.00002906,-2.692222
515,3648,290,0.00000236,0.00001524,-2.692121
1731,1755,4271,0.00003472,0.00022438,-2.692046
864,3475,3269,0.00002658,0.00017170,-2.691743
3039,3905,283,0.00000230,0.00001486,-2.691605
1037,3454,609,0.00000495,0.00003198,-2.691542
638,775,2149,0.00001747,0.00011285,-2.691351
775,2832,3486,0.00002834,0.00018298,-2.690757
328,1211,1132,0.00000920,0.00005940,-2.690422
2389,3928,1270,0.00001032,0.00006661,-2.689565
1695,3298,355,0.00000289,0.00001861,-2.689247
595,1619,431,0.00000350,0.00002260,-2.689150
1426,1619,259,0.00000211,0.00001358,-2.688927
523,2863,414,0.00000337,0.00002170,-2.688777
3329,3961,375,0.00000305,0.00001966,-2.688755
669,3298,245,0.00000199,0.00001284,-2.688748
1190,3961,1974,0.00001605,0.00010346,-2.688688
775,888,4336,0.00003525,0.00022721,-2.688321
775,3457,2738,0.00002226,0.00014347,-2.688295
891,1755,310,0.00000252,0.00001624,-2.688150
137,2922,496,0.00000403,0.00002599,-2.688033
2890,3747,510,0.00000415,0.00002671,-2.687317
3369,3961,356,0.00000289,0.00001864,-2.687271
395,1684,276,0.00000224,0.00001444,-2.686235
2031,2890,173,0.00000141,0.00000905,-2.686094
1300,2890,409,0.00000333,0.00002139,-2.685681
1364,3298,554,0.00000450,0.00002897,-2.685548
2153,3648,450,0.00000366,0.00002353,-2.685543
1619,2867,272,0.00000221,0.00001422,-2.685323
775,2068,877,0.00000713,0.00004586,-2.685204
1037,1630,748,0.00000608,0.00003909,-2.684531
1132,3039,768,0.00000624,0.00004013,-2.684294
1755,3509,785,0.00000638,0.00004102,-2.684281
775,3638,1774,0.00001442,0.00009268,-2.684069
