# total_molecules: 123007215
bit_i,bit_j,count,fraction,expected_fraction,pmi
833,874,64191,0.00052185,0.00093845,-0.846645
420,502,117651,0.00095646,0.00171977,-0.846446
702,778,141231,0.00114815,0.00206439,-0.846402
261,728,179429,0.00145869,0.00262187,-0.845927
511,731,207570,0.00168746,0.00303304,-0.845911
237,420,197528,0.00160582,0.00288563,-0.845573
420,448,144960,0.00117847,0.00211764,-0.845544
343,595,33194,0.00026985,0.00048489,-0.845473
420,634,85644,0.00069625,0.00125097,-0.845364
9,243,59622,0.00048470,0.00087087,-0.845351
25,194,93285,0.00075837,0.00136251,-0.845296
709,991,36930,0.00030023,0.00053937,-0.845231
731,762,33725,0.00027417,0.00049239,-0.844721
109,420,39909,0.00032444,0.00058263,-0.844612
230,591,84022,0.00068307,0.00122658,-0.844544
591,659,742900,0.00603948,0.01084442,-0.844456
385,591,102847,0.00083611,0.00150121,-0.844368
270,595,33157,0.00026955,0.00048395,-0.844284
375,664,42999,0.00034956,0.00062755,-0.844165
166,803,39975,0.00032498,0.00058339,-0.844111
332,496,43884,0.00035676,0.00064017,-0.843494
375,675,259603,0.00211047,0.00378669,-0.843372
107,170,27711,0.00022528,0.00040416,-0.843211
187,688,16237,0.00013200,0.00023680,-0.843121
181,420,83509,0.00067890,0.00121785,-0.843072
216,420,268732,0.00218468,0.00391829,-0.842800
436,775,51876,0.00042173,0.00075621,-0.842460
291,375,20352,0.00016545,0.00029658,-0.841981
170,586,43394,0.00035278,0.00063216,-0.841527
375,634,49705,0.00040408,0.00072400,-0.841351
269,291,55327,0.00044979,0.00080589,-0.841343
319,1004,238535,0.00193920,0.00347417,-0.841210
319,746,43915,0.00035701,0.00063927,-0.840446
55,724,30366,0.00024686,0.00044200,-0.840330
118,354,127669,0.00103790,0.00185808,-0.840149
191,401,187662,0.00152562,0.00273089,-0.839978
22,660,9802,0.00007969,0.00014263,-0.839840
591,703,112497,0.00091456,0.00163670,-0.839648
549,814,117935,0.00095876,0.00171561,-0.839475
401,917,71540,0.00058159,0.00104060,-0.839341
354,991,47401,0.00038535,0.00068948,-0.839328
660,677,30151,0.00024512,0.00043851,-0.839160
191,243,157625,0.00128143,0.00229235,-0.839072
436,747,59000,0.00047965,0.00085776,-0.838605
125,609,44084,0.00035839,0.00064091,-0.838604
332,348,30559,0.00024843,0.00044427,-0.838579
110,436,28776,0.00023394,0.00041828,-0.838337
519,946,197588,0.00160631,0.00287199,-0.838297
197,879,163912,0.00133254,0.00238162,-0.837767
239,610,77190,0.00062752,0.00112143,-0.837600
346,991,21308,0.00017323,0.00030955,-0.837515
701,991,17684,0.00014376,0.00025689,-0.837457
660,951,19083,0.00015514,0.00027721,-0.837432
420,549,238028,0.00193507,0.00345768,-0.837418
239,677,48343,0.00039301,0.00070215,-0.837224
508,731,19944,0.00016214,0.00028963,-0.836982
545,780,27827,0.00022622,0.00040406,-0.836845
245,969,51065,0.00041514,0.00074145,-0.836748
246,416,101451,0.00082476,0.00147278,-0.836500
457,660,19165,0.00015580,0.00027821,-0.836430
243,910,89930,0.00073110,0.00130546,-0.836425
170,766,35828,0.00029127,0.00052000,-0.836171
18,332,79366,0.00064521,0.00115189,-0.836151
332,394,78485,0.00063805,0.00113907,-0.836117
194,883,71614,0.00058219,0.00103933,-0.836088
187,677,31010,0.00025210,0.00045003,-0.836025
480,755,166054,0.00134995,0.00240967,-0.835925
332,873,46762,0.00038016,0.00067851,-0.835766
72,332,91108,0.00074067,0.00132195,-0.835764
131,677,75838,0.00061653,0.00110019,-0.835500
599,914,62560,0.00050859,0.00090750,-0.835406
591,801,311536,0.00253266,0.00451874,-0.835264
837,996,44310,0.00036022,0.00064260,-0.835022
362,969,179863,0.00146222,0.00260791,-0.834736
879,981,112124,0.00091152,0.00162560,-0.834622
6,874,18317,0.00014891,0.00026556,-0.834617
187,747,47693,0.00038773,0.00069146,-0.834604
420,530,61994,0.00050399,0.00089861,-0.834306
78,220,18473,0.00015018,0.00026775,-0.834215
281,729,47306,0.00038458,0.00068564,-0.834168
731,971,38241,0.00031088,0.00055424,-0.834132
126,332,69369,0.00056394,0.00100537,-0.834105
595,788,17906,0.00014557,0.00025950,-0.834008
420,861,86831,0.00070590,0.00125832,-0.833960
815,911,31898,0.00025932,0.00046211,-0.833518
591,699,620034,0.00504063,0.00898240,-0.833496
186,943,41330,0.00033600,0.00059864,-0.833250
513,677,25807,0.00020980,0.00037379,-0.833205
453,731,31765,0.00025824,0.00046007,-0.833151
78,480,54855,0.00044595,0.00079436,-0.832907
332,369,48509,0.00039436,0.00070236,-0.832701
782,976,83261,0.00067688,0.00120552,-0.832688
487,731,46869,0.00038103,0.00067858,-0.832622
820,985,226272,0.00183950,0.00327586,-0.832560
803,889,16731,0.00013602,0.00024218,-0.832316
502,1003,49302,0.00040081,0.00071360,-0.832219
12,782,27805,0.00022604,0.00040239,-0.832000
545,901,24541,0.00019951,0.00035515,-0.831977
420,562,193641,0.00157422,0.00280201,-0.831821
305,591,215714,0.00175367,0.00312099,-0.831626
2,991,54503,0.00044309,0.00078855,-0.831602
397,755,51749,0.00042070,0.00074865,-0.831494
591,724,164904,0.00134060,0.00238553,-0.831425
168,420,71192,0.00057876,0.00102972,-0.831213
420,904,640369,0.00520595,0.00926229,-0.831209
591,865,94199,0.00076580,0.00136248,-0.831199
631,782,23031,0.00018723,0.00033310,-0.831121
368,901,22188,0.00018038,0.00032091,-0.831113
420,760,75574,0.00061439,0.00109290,-0.830944
332,383,76813,0.00062446,0.00111070,-0.830793
379,785,55309,0.00044964,0.00079973,-0.830734
85,660,18819,0.00015299,0.00027209,-0.830626
373,731,22569,0.00018348,0.00032628,-0.830524
170,957,20055,0.00016304,0.00028986,-0.830149
819,991,25070,0.00020381,0.00036234,-0.830120
901,963,14926,0.00012134,0.00021569,-0.829902
317,420,61470,0.00049973,0.00088826,-0.829849
577,803,31951,0.00025975,0.00046169,-0.829797
341,576,117680,0.00095669,0.00170032,-0.829681
686,991,11569,0.00009405,0.00016716,-0.829678
375,759,88999,0.00072353,0.00128588,-0.829643
69,261,86000,0.00069915,0.00124252,-0.829599
414,985,94455,0.00076788,0.00136455,-0.829469
420,793,44432,0.00036121,0.00064183,-0.829338
323,731,65786,0.00053481,0.00095017,-0.829142
355,545,23554,0.00019148,0.00034017,-0.829006
607,897,182245,0.00148158,0.00263162,-0.828814
572,740,17055,0.00013865,0.00024626,-0.828717
545,663,24969,0.00020299,0.00036052,-0.828685
246,694,299200,0.00243238,0.00431985,-0.828613
12,79,43458,0.00035330,0.00062729,-0.828244
170,386,119187,0.00096894,0.00172029,-0.828168
595,762,25174,0.00020465,0.00036334,-0.828131
572,652,28893,0.00023489,0.00041699,-0.828040
178,265,15653,0.00012725,0.00022591,-0.828033
243,505,37667,0.00030622,0.00054360,-0.828000
874,925,27350,0.00022234,0.00039461,-0.827639
491,897,68836,0.00055961,0.00099305,-0.827445
591,662,86115,0.00070008,0.00124228,-0.827397
420,513,37423,0.00030423,0.00053983,-0.827334
41,731,56354,0.00045814,0.00081289,-0.827290
239,603,47038,0.00038240,0.00067841,-0.827084
332,456,488207,0.00396893,0.00704122,-0.827075
332,433,127398,0.00103570,0.00183729,-0.826976
71,664,28665,0.00023304,0.00041335,-0.826812
303,420,46852,0.00038089,0.00067539,-0.826347
420,780,64922,0.00052779,0.00093585,-0.826318
127,874,38083,0.00030960,0.00054893,-0.826223
351,660,17929,0.00014576,0.00025843,-0.826216
278,603,63850,0.00051908,0.00092030,-0.826162
79,879,102740,0.00083524,0.00148069,-0.826015
420,597,35010,0.00028462,0.00050455,-0.825975
261,420,104637,0.00085066,0.00150795,-0.825939
226,572,20731,0.00016853,0.00029876,-0.825936
243,386,196035,0.00159369,0.00282495,-0.825857
332,877,23177,0.00018842,0.00033398,-0.825806
396,864,37500,0.00030486,0.00054036,-0.825784
166,545,40497,0.00032922,0.00058349,-0.825648
775,838,170676,0.00138753,0.00245905,-0.825582
243,607,160775,0.00130704,0.00231629,-0.825514
170,425,43281,0.00035186,0.00062355,-0.825505
595,969,40495,0.00032921,0.00058340,-0.825476
213,420,104980,0.00085345,0.00151239,-0.825458
591,665,135840,0.00110433,0.00195691,-0.825414
93,595,11758,0.00009559,0.00016938,-0.825360
420,742,88087,0.00071611,0.00126892,-0.825346
414,499,17035,0.00013849,0.00024527,-0.824601
136,332,275586,0.00224041,0.00396734,-0.824412
618,991,21393,0.00017392,0.00030795,-0.824320
572,889,9554,0.00007767,0.00013752,-0.824203
197,572,48592,0.00039503,0.00069943,-0.824196
420,474,68349,0.00055565,0.00098366,-0.823987
755,834,89152,0.00072477,0.00128297,-0.823888
226,864,53167,0.00043223,0.00076479,-0.823269
12,731,25634,0.00020839,0.00036873,-0.823254
565,794,286564,0.00232965,0.00412185,-0.823176
210,502,45561,0.00037039,0.00065531,-0.823132
595,870,20633,0.00016774,0.00029676,-0.823092
385,420,76432,0.00062136,0.00109930,-0.823073
784,794,316831,0.00257571,0.00455679,-0.823049
660,1001,17463,0.00014197,0.00025116,-0.823044
653,991,21090,0.00017145,0.00030332,-0.823036
319,854,80634,0.00065552,0.00115969,-0.823020
332,910,79345,0.00064504,0.00114114,-0.823010
118,949,45278,0.00036809,0.00065119,-0.823001
529,607,57674,0.00046887,0.00082938,-0.822859
154,820,47837,0.00038890,0.00068789,-0.822784
362,609,129602,0.00105361,0.00186343,-0.822614
567,864,28175,0.00022905,0.00040508,-0.822524
771,782,36449,0.00029632,0.00052398,-0.822381
243,766,59403,0.00048292,0.00085391,-0.822296
125,1013,75135,0.00061082,0.00108003,-0.822259
289,660,46734,0.00037993,0.00067178,-0.822249
376,595,13133,0.00010677,0.00018876,-0.822099
591,809,252911,0.00205607,0.00363427,-0.821778
517,991,14109,0.00011470,0.00020274,-0.821778
28,94,44298,0.00036013,0.00063654,-0.821753
330,358,15699,0.00012763,0.00022559,-0.821747
97,963,21526,0.00017500,0.00030930,-0.821654
245,874,35302,0.00028699,0.00050722,-0.821599
68,332,28285,0.00022995,0.00040637,-0.821487
326,330,9343,0.00007595,0.00013422,-0.821367
186,677,50665,0.00041189,0.00072776,-0.821213
170,366,124574,0.00101274,0.00178911,-0.820979
540,838,342853,0.00278726,0.00492397,-0.820974
595,867,15577,0.00012663,0.00022367,-0.820699
166,438,24279,0.00019738,0.00034862,-0.820690
193,420,106390,0.00086491,0.00152758,-0.820629
205,660,13042,0.00010603,0.00018723,-0.820427
136,814,214290,0.00174209,0.00307611,-0.820288
471,991,26591,0.00021617,0.00038166,-0.820107
319,984,214633,0.00174488,0.00308058,-0.820073
420,611,47741,0.00038812,0.00068518,-0.819989
332,1008,34761,0.00028259,0.00049887,-0.819942
375,483,47499,0.00038615,0.00068165,-0.819884
877,991,12936,0.00010516,0.00018563,-0.819769
237,332,128687,0.00104617,0.00184660,-0.819745
66,396,21746,0.00017679,0.00031202,-0.819642
332,354,86479,0.00070304,0.00124049,-0.819235
436,507,64756,0.00052644,0.00092877,-0.819048
545,704,16364,0.00013303,0.00023470,-0.819026
256,864,30406,0.00024719,0.00043606,-0.818912
224,731,20177,0.00016403,0.00028930,-0.818601
243,480,95205,0.00077398,0.00136495,-0.818477
243,484,121285,0.00098600,0.00173871,-0.818363
735,991,10691,0.00008691,0.00015326,-0.818311
729,957,22911,0.00018626,0.00032839,-0.818091
57,539,40663,0.00033057,0.00058275,-0.817905
149,991,16698,0.00013575,0.00023930,-0.817898
420,974,280941,0.00228394,0.00402620,-0.817894
731,867,21155,0.00017198,0.00030311,-0.817592
731,996,38089,0.00030965,0.00054559,-0.817181
375,425,56517,0.00045946,0.00080950,-0.817095
734,755,102193,0.00083079,0.00146326,-0.816630
519,883,57774,0.00046968,0.00082723,-0.816606
68,874,23003,0.00018701,0.00032936,-0.816585
660,1022,24437,0.00019866,0.00034987,-0.816489
731,855,77821,0.00063265,0.00111406,-0.816341
731,906,45078,0.00036647,0.00064532,-0.816330
729,803,30636,0.00024906,0.00043856,-0.816291
565,782,70647,0.00057433,0.00101112,-0.816003
126,981,106281,0.00086402,0.00152112,-0.815993
227,943,100153,0.00081420,0.00143339,-0.815972
187,504,38254,0.00031099,0.00054746,-0.815875
520,618,49618,0.00040337,0.00071008,-0.815868
187,366,90609,0.00073662,0.00129670,-0.815858
532,731,27211,0.00022121,0.00038938,-0.815727
170,396,26830,0.00021812,0.00038391,-0.815648
384,879,64662,0.00052568,0.00092520,-0.815596
194,1008,35508,0.00028867,0.00050802,-0.815483
520,895,63238,0.00051410,0.00090463,-0.815279
660,746,10733,0.00008726,0.00015350,-0.814899
170,728,109038,0.00088644,0.00155918,-0.814697
210,318,34929,0.00028396,0.00049936,-0.814398
72,299,62085,0.00050473,0.00088750,-0.814244
23,874,43541,0.00035397,0.00062213,-0.813580
43,332,81650,0.00066378,0.00116641,-0.813296
246,729,49488,0.00040232,0.00070692,-0.813216
616,755,69937,0.00056856,0.00099900,-0.813174
595,839,21390,0.00017389,0.00030552,-0.813085
125,969,62803,0.00051056,0.00089696,-0.812959
671,880,18156,0.00014760,0.00025931,-0.812953
741,820,159214,0.00129435,0.00227384,-0.812906
278,589,207108,0.00168371,0.00295773,-0.812849
600,864,46961,0.00038177,0.00067064,-0.812809
170,798,55087,0.00044784,0.00078667,-0.812794
480,857,77257,0.00062807,0.00110317,-0.812661
401,801,202120,0.00164316,0.00288581,-0.812509
731,831,376813,0.00306334,0.00537983,-0.812454
53,137,33342,0.00027106,0.00047602,-0.812419
136,243,317901,0.00258441,0.00453861,-0.812415
94,375,116087,0.00094374,0.00165704,-0.812144
18,259,76740,0.00062387,0.00109537,-0.812109
303,468,17530,0.00014251,0.00025019,-0.811927
420,528,84000,0.00068289,0.00119881,-0.811884
243,325,248889,0.00202337,0.00355196,-0.811858
343,420,88825,0.00072211,0.00126757,-0.811771
43,221,111228,0.00090424,0.00158714,-0.811655
436,486,100014,0.00081307,0.00142709,-0.811614
6,243,26270,0.00021356,0.00037483,-0.811579
660,665,31622,0.00025707,0.00045117,-0.811470
749,969,88686,0.00072098,0.00126530,-0.811440
312,480,40421,0.00032861,0.00057666,-0.811366
280,332,33968,0.00027615,0.00048458,-0.811309
456,731,399847,0.00325060,0.00570401,-0.811271
198,261,38730,0.00031486,0.00055247,-0.811194
292,319,56570,0.00045989,0.00080689,-0.811079
259,784,84300,0.00068533,0.00120240,-0.811059
483,1003,34266,0.00027857,0.00048871,-0.810954
775,785,126334,0.00102705,0.00180181,-0.810947
243,474,50493,0.00041049,0.00072011,-0.810882
357,660,20316,0.00016516,0.00028972,-0.810808
660,754,23540,0.00019137,0.00033569,-0.810767
311,731,20560,0.00016714,0.00029319,-0.810732
330,368,16347,0.00013289,0.00023307,-0.810477
375,784,80210,0.00065208,0.00114357,-0.810440
18,79,111343,0.00090517,0.00158744,-0.810438
375,829,78145,0.00063529,0.00111405,-0.810328
459,660,13711,0.00011147,0.00019544,-0.810138
435,731,28770,0.00023389,0.00041009,-0.810119
